MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0.243,4,5.42,2.94,4322.0,2.7,35.2804,-119.6389,1.393
0.379,21,4.12,2.12,273.0,2.9,37.6796,-122.631,1.477
0.325,30,6.35,2.73,1953.0,2.53,41.9092,-122.4801,1.615
0.374,11,5.02,2.45,2769.0,4.53,39.1874,-121.4669,1.619
0.296,20,7.09,3.41,1328.0,2.12,36.3557,-122.1591,1.729
0.356,48,4.1,1.77,3683.0,3.85,38.9879,-120.4233,0.666
0.257,18,5.32,2.72,3837.0,2.89,40.7864,-119.1798,0.645
0.649,50,4.8,2.66,4226.0,2.54,34.6755,-123.5853,1.472
0.172,42,4.52,2.48,3973.0,3.41,39.3108,-114.9487,0.483
0.462,19,5.01,2.26,4237.0,2.68,38.3325,-124.4745,1.031
0.48,29,7.27,3.38,1955.0,2.44,39.4713,-123.048,2.648
0.221,36,5.64,2.88,1634.0,4.25,33.2995,-124.4117,1.126
0.649,24,4.71,2.52,1716.0,1.46,39.4629,-114.1415,2.278
0.421,21,3.67,1.79,4295.0,2.83,39.9862,-120.1882,1.56
0.418,17,3.78,1.63,3315.0,3.13,39.0287,-122.4417,1.308
0.3,7,4.96,2.57,1753.0,3.99,34.3738,-123.2539,1.538
0.276,2,4.87,2.47,3662.0,2.72,34.0328,-120.6107,0.654
0.276,17,5.28,2.83,1322.0,4.86,39.5146,-114.2531,0.626
0.341,40,3.23,1.59,1479.0,3.53,38.6532,-118.7384,0.81
0.486,12,5.41,2.5,207.0,1.34,41.8445,-120.7807,2.376
0.317,9,6.53,2.59,4838.0,1.98,36.8201,-120.6723,1.932
0.216,17,7.12,3.32,1331.0,3.17,34.6785,-123.268,1.395
0.397,30,3.61,1.73,3810.0,2.2,39.8124,-119.0714,1.175
0.41,11,4.7,2.07,768.0,3.38,39.611,-120.046,2.024
0.374,12,4.65,2.07,372.0,2.68,37.4657,-116.8471,1.614
0.386,6,5.65,2.84,3439.0,2.16,39.5875,-122.4845,1.965
0.27,17,4.28,1.67,672.0,2.32,35.4506,-123.058,0.85
0.215,11,7.18,3.43,894.0,3.6,34.5493,-118.3947,1.027
0.219,42,5.54,2.58,1785.0,1.58,33.6979,-116.7089,0.728
0.168,46,5.38,2.43,3009.0,3.73,35.2595,-119.2762,0.805
0.323,19,7.09,3.27,287.0,3.75,38.7184,-116.2047,1.711
0.289,5,5.48,2.28,807.0,2.77,34.9551,-115.6686,1.777
0.255,5,5.9,2.98,1822.0,2.02,40.8927,-114.8754,1.138
0.106,17,4.75,2.1,3581.0,3.39,34.8727,-120.5291,0.343
0.192,24,4.13,1.94,668.0,2.66,39.0023,-115.0044,0.873
0.44,27,4.89,2.13,1570.0,1.94,37.5119,-117.0549,1.52
0.236,16,7.69,3.74,1125.0,4.34,34.5097,-117.9384,1.483
0.337,18,6.13,3.02,1681.0,2.38,37.7839,-118.6854,0.909
0.183,15,5.77,2.57,1437.0,1.97,41.57,-124.2929,1.376
0.492,26,4.52,2.08,3273.0,3.2,41.4697,-118.6165,1.678
0.283,35,6.41,3.31,522.0,2.95,35.2701,-116.3206,1.13
0.329,3,4.14,1.75,4706.0,4.04,37.5966,-114.1221,1.775
0.671,24,3.93,1.75,1373.0,2.73,33.9331,-119.9523,2.018
0.506,33,4.94,2.37,4959.0,2.74,36.9558,-114.1033,1.518
0.267,34,7.45,3.72,3700.0,3.23,35.5542,-122.7036,1.104
0.242,29,22.200000000000003,3.4,38280.0,3.14,41.3301,-114.4389,3.56
0.265,27,5.05,2.26,1651.0,3.16,38.5105,-118.3086,1.57
0.355,35,4.83,2.71,4742.0,3.19,34.2568,-117.543,1.488
0.287,19,3.86,1.77,4982.0,3.12,41.9272,-118.4764,1.257
0.259,29,5.58,2.5,3139.0,2.71,39.0947,-114.1801,0.923
0.497,16,5.66,3.47,426.0,3.58,33.7794,-124.0349,2.727
0.286,22,6.29,2.94,4551.0,2.75,40.0957,-120.1901,1.273
0.665,7,6.41,2.86,2488.0,3.56,37.7968,-115.3101,2.651
0.307,18,5.3,2.39,333.0,3.97,36.3025,-122.7455,1.382
0.555,8,6.06,2.68,4049.0,2.53,34.365,-118.5193,2.581
0.337,12,4.8,2.36,359.0,4.68,35.1403,-119.0024,1.349
0.416,21,6.04,3.19,1984.0,2.5,34.0889,-116.022,1.939
0.231,26,4.99,2.87,557.0,2.51,40.1319,-114.8583,1.19
0.221,48,5.96,2.57,2297.0,3.38,35.0933,-121.7822,1.029
0.349,2,5.88,2.62,4061.0,3.31,36.9646,-117.222,1.913
0.42,45,5.57,2.39,819.0,3.05,41.6952,-118.7493,1.641
0.302,17,6.29,3.22,862.0,3.57,41.9483,-117.5407,1.424
0.19,37,3.93,1.74,4791.0,3.18,40.017,-122.396,0.2
0.185,34,4.44,2.46,1047.0,4.45,40.0897,-121.6369,0.663
0.18,49,5.23,2.72,740.0,2.96,41.476,-118.7266,0.522
0.16,6,4.06,1.91,3009.0,2.4,40.0698,-124.4691,0.71
0.309,49,5.09,2.28,1528.0,2.61,36.784,-116.9775,0.462
0.441,4,5.13,2.1,4795.0,3.33,33.073,-122.8035,1.374
0.296,44,6.81,3.32,985.0,3.34,34.4795,-114.7213,1.591
0.135,33,5.64,2.93,2922.0,3.14,36.7232,-115.4636,0.2
0.278,25,6.53,3.41,4620.0,2.41,35.0214,-117.9548,1.216
0.281,20,5.8,2.96,3716.0,3.78,35.6272,-115.1439,1.0
0.619,5,4.96,1.95,339.0,4.36,33.0598,-114.1339,2.391
0.179,41,5.63,2.5,1101.0,3.02,37.7452,-116.363,0.847
0.259,37,6.23,2.68,800.0,4.27,35.84,-117.9204,1.307
0.54,47,6.69,3.26,4588.0,3.61,34.959,-119.7825,2.322
0.348,37,5.37,2.56,1169.0,4.55,38.2985,-115.9576,1.081
0.362,48,3.85,1.72,468.0,3.33,35.1294,-117.1034,0.8
0.309,45,3.78,1.89,2036.0,3.1,37.0245,-119.5373,1.15
0.334,22,5.17,2.53,1557.0,3.59,34.8408,-119.2496,1.372
0.39,36,3.16,1.61,986.0,2.7,38.9649,-122.0962,1.195
0.224,14,7.3,3.63,2377.0,3.28,40.6145,-116.2198,1.31
0.404,40,6.1,2.89,4522.0,3.93,33.2763,-115.2775,1.68
0.184,31,4.86,2.51,1285.0,3.57,40.2886,-124.3269,0.2
0.334,23,4.39,2.04,4911.0,2.98,40.5911,-123.3251,1.437
0.317,32,6.53,3.03,3386.0,3.14,41.6668,-114.092,1.328
0.24,14,4.39,2.13,2034.0,3.53,40.3645,-122.6299,0.658
0.295,32,4.48,2.32,3458.0,3.51,37.7477,-116.7665,0.622
0.239,24,4.73,2.23,1872.0,3.53,33.1674,-119.4512,0.909
0.204,17,5.61,2.81,1216.0,3.24,33.2073,-119.0258,1.085
0.263,49,,2.9,1325.0,2.42,34.3687,-123.362,1.168
0.202,4,6.69,2.89,241.0,2.53,36.7474,-123.0526,1.176
0.333,38,6.54,3.54,3313.0,3.32,41.5767,-118.4319,1.707
0.199,11,5.5,2.17,556.0,3.58,34.1659,-120.5349,1.072
0.381,12,6.52,3.13,1153.0,3.49,37.6186,-116.1266,1.869
0.197,8,4.83,2.21,202.0,2.53,41.9817,-114.2942,1.064
0.244,6,3.68,1.89,512.0,2.89,32.6309,-115.9707,1.249
0.239,7,4.83,2.07,4545.0,2.18,32.9463,-120.2379,1.022
0.473,42,4.69,2.26,314.0,2.03,35.0642,-119.4371,1.528
0.334,47,4.87,2.41,3183.0,3.06,34.6389,-122.8548,0.935
0.276,30,4.54,2.29,1773.0,3.95,37.2367,-117.1952,1.381
0.354,1,5.04,2.46,864.0,3.07,36.4943,-119.8027,2.055
0.142,44,6.12,2.8,1638.0,4.34,38.0446,-115.4975,0.804
0.293,31,7.22,3.38,644.0,2.89,33.8972,-117.6537,1.717
0.598,27,3.77,1.8,1702.0,3.02,39.0155,-122.7093,2.627
0.311,48,4.21,2.15,4124.0,2.31,34.5396,-120.1847,0.883
0.304,21,4.71,2.42,3177.0,2.76,36.7939,-117.392,1.2
0.36,19,6.27,3.12,4092.0,2.17,32.8168,-115.4918,1.574
0.407,39,5.3,2.42,3543.0,1.92,40.0797,-120.8165,1.573
0.148,27,4.78,2.14,4651.0,2.18,38.4575,-117.4703,0.2
0.165,36,6.22,2.75,718.0,3.06,34.4833,-122.6773,1.256
0.32,35,6.46,3.07,964.0,2.48,38.2166,-115.0005,1.185
0.232,42,5.48,2.52,2174.0,2.65,36.6516,-118.4607,0.695
0.471,16,4.68,2.27,2706.0,3.29,40.3495,-116.4297,1.381
0.266,4,5.77,3.29,3963.0,1.92,41.8453,-120.3331,1.107
0.151,24,5.27,2.56,783.0,3.06,33.6829,-114.6243,0.72
0.191,33,5.26,2.6,730.0,3.59,37.156,-116.9389,1.151
0.114,41,4.99,2.64,4019.0,3.65,34.9512,-122.8866,0.672
0.274,14,6.42,3.23,2836.0,3.36,39.622,-118.7231,2.056
0.278,38,5.75,2.7,2179.0,2.96,32.8274,-121.6466,1.198
0.256,42,6.54,3.49,1266.0,2.56,37.6735,-115.7497,1.147
0.434,41,6.84,3.49,3539.0,2.94,40.6424,-116.2803,2.115
0.452,41,5.96,2.47,4050.0,4.16,36.1982,-119.3073,1.497
0.28,50,4.99,2.81,345.0,3.19,40.46,-121.3298,0.704
0.141,34,6.54,3.17,458.0,2.93,33.8955,-115.5468,0.793
0.369,19,5.97,3.2,3934.0,3.39,41.2241,-115.5699,1.601
0.361,22,8.1,4.16,4442.0,3.03,40.0188,-119.195,1.381
0.331,38,5.81,2.82,1301.0,3.16,36.2154,-116.9688,1.741
0.419,12,6.2,3.26,3588.0,2.83,33.741,-121.5022,2.02
0.198,31,5.79,2.61,4245.0,2.71,37.444,-120.8371,1.076
0.601,29,5.4,2.28,743.0,3.7,38.869,-114.5874,1.989
0.213,34,5.24,2.31,1092.0,1.63,33.7248,-116.7691,0.742
0.386,22,5.79,2.51,825.0,3.34,41.3652,-123.7427,1.645
0.165,37,6.02,3.3,3992.0,2.67,39.7457,-119.6938,0.601
0.215,4,6.65,3.24,3902.0,1.67,41.5405,-120.3447,1.322
0.506,38,5.81,2.65,843.0,2.32,35.3428,-122.0746,2.383
0.271,41,5.04,2.21,1037.0,2.97,36.6176,-114.0531,1.076
0.399,45,5.17,2.11,3384.0,3.07,34.781,-123.0742,
0.323,47,4.18,1.81,4507.0,3.52,35.1009,-121.2002,1.448
0.287,18,7.16,3.14,3940.0,3.57,33.8802,-115.5885,1.501
0.479,3,4.96,1.89,1004.0,1.92,33.6897,-123.1111,1.901
0.274,33,6.47,3.05,2053.0,3.26,38.8725,-120.5505,0.791
0.159,5,5.78,2.83,519.0,3.51,33.991,-117.841,1.171
0.224,15,5.8,2.72,1372.0,3.15,33.7676,-120.9626,1.463
0.361,36,5.38,2.81,2904.0,3.35,37.5786,-120.2074,1.012
0.341,30,4.71,2.23,1853.0,1.65,39.188,-118.7238,1.472
0.172,31,4.53,2.58,3112.0,2.31,39.8914,-114.4968,0.573
0.231,38,7.23,3.62,1623.0,3.96,38.0123,-115.3555,0.739
0.243,9,5.61,2.7,2904.0,2.8,34.4148,-123.3244,1.444
0.262,40,6.63,2.89,3238.0,4.56,37.9457,-118.521,1.131
0.184,30,6.88,2.96,1133.0,2.11,38.4451,-117.6404,0.835
0.239,22,5.09,2.67,413.0,4.09,34.9519,-121.0795,
0.23,24,5.92,2.36,1822.0,2.57,33.8726,-121.7259,1.5
0.39,26,5.55,2.6,398.0,3.6,41.2937,-118.2238,1.427
0.395,28,4.34,2.02,965.0,2.79,33.4115,-120.1427,1.536
0.283,17,5.31,2.99,1581.0,3.08,35.1332,-114.9968,1.356
0.259,12,6.09,3.08,1823.0,3.42,34.6988,-122.7827,1.41
0.312,9,5.0,2.16,1529.0,2.57,40.9739,-124.0686,1.35
0.223,18,5.18,2.43,456.0,3.56,37.2686,-115.054,1.115
0.199,14,5.33,2.51,1049.0,2.81,41.5875,-115.0907,1.392
0.214,26,7.61,3.55,4436.0,3.12,40.3681,-120.1239,1.378
0.238,46,3.67,2.02,3640.0,1.15,39.6713,-116.5842,0.2
0.198,6,6.0,2.88,2332.0,2.76,34.1794,-115.62,0.564
0.315,16,5.25,2.2,314.0,3.88,35.7714,-121.8237,1.001
0.384,3,4.86,2.1,1918.0,3.49,40.2926,-117.6283,1.338
0.171,49,5.22,2.52,4636.0,3.62,41.8435,-116.7599,0.2
0.3,36,6.17,2.56,4086.0,3.04,40.8402,-120.7463,1.144
0.275,13,6.22,3.37,3835.0,4.17,41.5099,-114.5671,1.347
0.335,21,5.69,2.98,1392.0,3.2,38.5976,-114.3449,1.544
0.296,37,6.59,2.67,2134.0,2.54,37.0868,-119.3894,1.439
0.179,48,6.77,3.06,337.0,3.6,37.3899,-123.702,1.343
0.191,29,6.32,3.09,4322.0,3.65,36.8557,-114.8508,0.382
0.3,14,4.95,2.37,742.0,3.44,33.9713,-119.0088,1.508
0.426,35,5.99,3.09,3167.0,2.72,35.4047,-123.0423,1.832
0.137,35,6.0,2.78,1553.0,3.2,33.3586,-116.813,0.362
0.336,33,4.68,2.19,2937.0,3.98,33.3413,-117.2849,1.311
0.451,3,3.93,1.87,4170.0,3.33,35.4624,-123.0315,1.708
0.282,36,3.48,1.86,1702.0,1.97,38.8282,-121.614,0.762
0.36,1,5.57,2.59,280.0,2.56,38.3302,-115.4253,1.193
0.232,46,5.8,2.91,3382.0,2.53,37.8149,-114.3194,1.123
0.285,45,4.32,2.27,2754.0,2.47,39.6149,-120.2449,0.864
0.169,29,6.55,2.78,870.0,1.52,36.5156,-123.0868,1.212
0.131,33,5.65,2.23,432.0,4.32,36.7,-120.8042,0.2
0.414,4,6.85,2.75,2719.0,2.39,37.4212,-119.17,2.121
0.211,44,5.87,2.63,3144.0,2.44,33.1326,-121.3455,0.398
0.254,14,4.43,2.17,757.0,1.64,38.0261,-118.0813,1.537
0.183,14,5.96,2.86,3075.0,3.61,39.6273,-124.4168,0.716
0.182,36,6.17,2.83,2336.0,2.94,35.0046,-115.927,1.33
0.28,47,4.95,2.46,858.0,2.75,40.6207,-115.6311,1.284
0.23,25,,1.72,3158.0,2.79,35.0291,-116.2732,0.828
0.339,26,5.6,3.31,3298.0,3.41,37.3755,-121.3139,1.71
0.348,28,4.5,2.2,946.0,2.66,40.8075,-117.8601,1.049
0.333,15,6.62,2.93,,1.61,39.5122,-120.6652,1.506
0.323,30,5.09,2.64,,2.1,37.9732,-120.4126,1.597
0.516,49,7.22,3.52,3066.0,2.06,38.4159,-117.0544,1.995
0.205,20,3.38,1.52,,3.19,33.5344,-115.6428,0.2
0.292,39,5.63,2.34,4698.0,3.65,39.1436,-115.7746,0.962
0.442,39,6.93,3.76,1427.0,4.03,38.3133,-122.0736,1.808
0.463,43,4.61,2.52,1826.0,1.86,33.3031,-117.5907,2.063
0.181,37,5.34,2.8,658.0,3.43,33.6809,-121.6958,1.049
0.267,47,5.1,2.84,4852.0,2.57,41.7246,-117.9014,0.549
0.478,36,4.82,2.67,1787.0,5.05,34.1921,-120.6443,1.385
0.355,49,5.74,3.01,4050.0,3.97,41.0098,-116.2054,1.312
0.318,36,4.2,1.79,4688.0,4.19,35.1204,-114.6566,1.226
0.276,42,5.39,2.64,2483.0,3.56,36.2632,-121.4552,1.113
0.26,45,6.02,2.86,3530.0,3.27,37.7771,-115.3774,0.708
0.329,50,5.28,2.77,2466.0,2.72,38.4457,-116.73,0.668
0.272,30,4.5,2.02,2962.0,2.58,37.2289,-118.5568,0.832
0.293,36,6.53,2.64,1398.0,2.44,35.8102,-118.9878,1.575
0.306,49,6.23,3.24,4234.0,3.43,37.2375,-121.1473,0.975
0.235,20,4.46,1.82,790.0,4.09,39.1565,-122.3655,1.37
0.358,6,4.21,1.94,3368.0,2.75,36.2666,-123.6244,1.546
0.825,45,4.55,2.16,4615.0,2.49,37.6798,-117.0193,2.623
0.16,32,6.05,2.77,4093.0,1.96,36.1021,-122.1644,0.883
0.333,22,5.78,2.65,3841.0,3.17,35.6343,-119.2984,1.026
0.228,36,6.29,2.55,3354.0,3.86,35.3388,-115.1569,0.902
0.364,2,5.17,2.35,4739.0,3.9,34.6276,-117.4534,1.255
0.302,24,4.58,2.07,4348.0,3.96,39.7273,-122.723,1.165
0.388,14,6.42,3.18,1519.0,3.29,41.847,-116.7882,1.697
0.449,15,4.95,2.18,3195.0,3.06,32.7754,-122.2442,1.81
0.318,49,5.69,2.98,2257.0,3.9,34.3626,-116.311,1.106
0.442,28,3.95,1.86,1471.0,2.22,41.6604,-123.684,1.679
0.131,8,4.93,1.84,4127.0,2.69,35.7469,-123.0121,0.364
0.519,19,6.51,4.07,397.0,4.2,36.1953,-114.691,2.611
0.339,13,4.78,2.23,815.0,2.25,38.7982,-121.557,1.211
0.434,46,6.31,2.93,705.0,2.98,35.8505,-122.9183,1.613
0.194,15,3.17,1.54,1169.0,3.44,37.1807,-122.2435,0.666
0.222,18,4.94,2.4,2659.0,3.06,41.0568,-120.7085,1.352
0.313,17,5.33,2.52,4723.0,3.8,37.8654,-115.705,1.011
0.296,9,7.24,3.53,4864.0,4.07,38.8354,-122.8985,1.131
0.328,40,4.33,2.02,4520.0,3.34,34.5623,-124.3346,0.62
0.435,29,6.17,3.08,3845.0,3.97,34.9838,-115.4176,1.703
0.16,22,6.56,2.62,2407.0,2.35,40.9698,-121.3536,1.617
0.418,20,4.78,2.33,3922.0,2.89,41.217,-123.6924,1.663
0.298,34,5.13,2.32,1487.0,4.68,40.1663,-124.2084,0.998
0.277,5,5.64,2.87,3386.0,4.36,33.6596,-115.0544,1.327
0.178,47,4.02,1.76,239.0,2.11,40.2761,-119.007,
0.355,29,5.04,2.25,4536.0,2.99,32.6827,-118.0898,1.176
0.128,12,6.78,3.1,4863.0,3.1,38.1673,-118.0314,0.801
0.373,27,6.02,3.18,3730.0,3.29,38.915,-119.017,1.456
0.176,43,5.34,2.74,1038.0,3.89,36.5508,-116.4228,0.926
0.303,9,5.61,three,1440.0,4.29,37.0525,-114.9861,1.43
0.285,27,6.08,three,3750.0,3.03,39.5476,-117.7687,1.52
0.448,30,6.27,2.82,2597.0,3.79,41.0013,-115.6392,2.316
0.279,41,4.94,2.59,2828.0,3.45,34.2987,-124.399,1.115
0.233,29,7.03,3.06,2140.0,2.99,33.8156,-119.458,1.276
0.249,37,6.82,3.47,4211.0,1.81,38.4849,-118.1575,0.709
0.464,39,6.18,3.24,993.0,3.71,34.6922,-122.3871,1.94
0.359,45,4.66,2.38,2320.0,3.42,34.3451,-122.8169,0.937
0.26,19,4.48,2.25,1267.0,3.27,34.4332,-123.0694,0.862
0.274,36,5.17,2.37,3520.0,2.31,34.37,-121.5094,0.913
0.172,13,5.56,2.63,1568.0,4.37,37.0326,-115.8542,1.165
0.341,43,3.73,1.98,1637.0,3.11,41.6617,-124.2097,0.766
0.161,48,5.99,2.86,1033.0,2.2,40.3667,-118.1745,0.329
0.387,15,6.79,3.63,4345.0,2.09,37.6617,-123.7844,1.6
0.311,29,6.08,2.73,1243.0,3.47,33.2711,-118.2714,2.014
0.686,42,4.82,2.13,4369.0,3.5,38.8928,-121.8518,2.407
0.202,2,4.71,2.25,4598.0,2.68,36.7859,-122.8479,0.638
0.287,36,5.8,2.69,4827.0,3.32,39.8944,-119.6088,1.469
0.558,42,5.35,2.18,1847.0,3.47,37.1926,-122.0734,2.04
0.451,44,5.94,2.87,3343.0,3.1,38.8486,-120.5282,2.416
0.233,10,6.1,3.19,4172.0,2.51,34.4005,-117.853,1.271
0.322,38,6.59,2.97,575.0,3.67,40.4155,-114.6696,1.781
0.298,40,4.37,2.33,509.0,3.59,39.9045,-118.0129,1.276
0.328,1,5.72,2.78,1193.0,3.4,36.0531,-119.1758,2.216
0.233,36,5.14,2.59,4912.0,2.42,41.6546,-118.6515,0.608
0.288,32,5.4,2.76,631.0,2.07,34.0238,-119.543,1.688
0.17,49,6.36,3.1,3871.0,3.05,32.6901,-118.5905,0.45
0.312,3,6.47,2.84,4226.0,3.65,39.7498,-118.5131,1.583
0.348,49,6.9,2.97,4552.0,3.73,38.2054,-119.332,1.454
0.275,29,5.93,2.59,2737.0,3.41,33.5538,-116.2221,1.526
0.169,14,,2.49,2724.0,2.68,34.0153,-120.3972,0.813
0.42,20,5.25,2.56,3763.0,2.44,33.7433,-123.3603,2.154
0.338,39,3.77,2.31,3245.0,2.99,34.0851,-117.748,1.24
0.231,50,6.84,3.15,3975.0,2.99,36.8834,-116.141,0.974
0.27,16,5.18,3.15,1931.0,3.78,32.9841,-116.3098,0.901
0.176,50,6.01,3.5,4681.0,2.66,37.4342,-121.8526,0.813
0.208,32,6.18,2.99,2273.0,2.72,38.251,-117.7063,0.401
0.246,10,4.25,1.98,1391.0,4.44,39.41,-114.0148,1.319
0.457,30,4.58,2.28,3803.0,4.09,41.4873,-123.4021,1.286
0.238,41,7.05,2.93,3180.0,2.38,33.2835,-119.0111,1.567
0.372,3,5.79,2.64,439.0,4.03,32.834,-121.2934,1.57
0.246,4,4.92,2.4,998.0,2.21,33.8218,-116.1922,1.089
0.324,1,5.37,2.26,375.0,2.7,35.7045,-121.0904,1.895
0.283,29,6.59,2.73,2964.0,2.78,37.4909,-116.7974,1.602
0.404,3,6.43,2.92,4399.0,2.95,32.5407,-122.8152,1.833
0.247,47,4.03,2.07,1748.0,3.43,39.0775,-123.7968,0.568
0.171,7,7.13,3.59,728.0,3.07,41.5904,-123.4069,1.681
0.183,4,6.47,3.57,4286.0,3.43,34.8729,-121.7669,1.411
0.247,13,5.35,2.56,3660.0,2.72,32.5836,-115.5801,1.014
0.192,39,4.31,2.28,2816.0,3.26,39.6558,-122.9204,0.366
0.343,46,6.55,3.22,1157.0,3.06,39.8155,-124.1494,1.16
0.253,13,5.98,2.78,3426.0,2.03,32.9133,-115.5387,1.356
0.683,26,4.04,2.37,1957.0,3.34,38.3646,-120.5637,2.48
0.162,39,5.27,2.85,1376.0,3.07,34.807,-118.3183,0.707
0.319,40,8.63,4.32,1609.0,2.5,38.5123,-123.6201,1.65
0.2,8,5.52,2.64,495.0,2.7,39.4006,-114.9729,1.77
0.25,42,4.76,2.38,2553.0,2.72,34.6161,-119.2033,0.2
0.312,44,4.49,2.2,3814.0,2.83,34.9772,-123.5595,1.142
0.132,37,7.27,3.71,4167.0,4.23,38.31,-117.845,0.788
0.323,27,6.35,3.51,3675.0,4.46,38.0315,-120.6616,1.586
0.579,20,6.91,3.47,4402.0,1.09,40.9186,-120.7892,2.425
0.254,45,5.75,2.79,4825.0,3.34,37.3485,-120.2137,0.799
0.326,44,6.75,3.31,1265.0,3.67,40.0978,-119.1647,1.636
0.426,26,4.65,2.19,2280.0,2.85,39.4541,-117.9971,1.546
0.281,38,5.66,2.59,1820.0,3.65,38.8241,-122.9627,0.663
0.243,20,5.79,2.59,3486.0,4.16,34.3218,-116.5792,1.66
0.134,38,6.88,3.49,4217.0,2.04,35.1254,-124.215,0.865
0.372,5,5.82,3.26,4471.0,3.09,37.8843,-117.1587,1.694
0.286,46,4.87,2.07,630.0,4.37,33.1265,-122.5754,1.084
0.209,26,5.56,2.56,2671.0,2.13,32.928,-119.8083,1.472
0.311,30,3.82,2.0,761.0,2.92,32.9733,-118.6037,0.812
0.242,10,3.18,1.47,1783.0,2.69,41.2524,-117.7025,0.581
0.247,27,6.33,2.74,2501.0,3.74,39.0443,-116.1941,1.526
0.368,1,5.13,2.1,3175.0,3.83,40.4492,-119.0799,1.845
0.186,45,5.24,2.44,3992.0,3.11,41.6525,-115.2587,0.263
0.429,38,6.33,2.74,4973.0,3.02,39.1592,-114.472,2.045
0.182,23,6.9,3.71,1812.0,1.8,37.3956,-114.2515,1.218
0.236,42,6.03,2.88,2885.0,4.0,37.0507,-121.1446,0.713
0.583,41,7.43,3.65,533.0,2.75,39.5873,-124.1622,
0.441,6,6.0,2.77,735.0,2.9,40.745,-116.9841,2.355
0.308,3,5.8,2.4,4845.0,3.68,40.3814,-121.8551,1.493
0.214,13,5.74,2.67,4704.0,3.14,37.183,-116.4393,1.14
0.247,1,4.21,2.2,4706.0,3.7,39.8483,-124.4475,1.172
0.305,29,6.46,3.49,1455.0,3.42,37.0276,-116.3396,1.779
0.301,27,9.149999999999999,1.26,66580.0,3.14,36.1517,-123.7635,1.608
0.288,27,4.91,2.23,1299.0,3.22,35.3279,-115.2669,1.117
0.294,4,5.52,2.52,3473.0,2.21,33.0182,-117.6612,1.513
0.276,46,4.71,2.32,2526.0,2.9,34.411,-122.802,1.209
0.179,49,5.05,2.34,4681.0,3.76,39.4351,-119.1679,0.622
0.248,30,7.34,3.86,1993.0,2.37,34.1313,-119.1954,1.31
0.41,1,6.6,3.03,3290.0,2.5,41.0612,-115.2701,2.186
0.184,20,4.81,2.58,3364.0,2.38,33.2465,-118.9105,1.238
0.278,36,5.03,2.48,3984.0,3.11,32.9857,-118.72,1.148
0.223,38,4.22,2.14,449.0,3.98,37.0703,-121.1505,0.832
0.309,13,6.2,4.28,2424.0,3.38,34.6153,-116.8507,1.837
0.26,42,5.25,2.59,2370.0,1.48,33.4781,-123.9719,0.784
0.499,49,3.53,1.84,1294.0,3.45,33.0687,-114.3365,
0.355,26,5.6,2.72,4062.0,2.69,37.5093,-118.1344,1.985
0.188,20,5.94,2.83,4196.0,3.36,34.9649,-115.6205,1.107
0.376,27,6.46,2.63,591.0,2.9,37.7798,-116.2988,2.415
0.227,2,5.43,2.51,3485.0,2.4,33.9088,-122.2094,1.18
0.243,27,5.13,2.37,4335.0,2.95,32.732,-121.4647,0.761
0.332,2,7.49,3.4,1589.0,2.69,32.759,-121.5809,2.487
0.25,2,5.51,2.42,3234.0,3.22,33.5704,-122.1321,0.781
0.406,28,6.22,2.84,3191.0,2.38,40.0624,-124.333,1.874
0.227,26,4.96,2.3,289.0,2.21,36.7609,-115.817,1.374
0.239,50,6.19,2.76,4119.0,3.51,38.4267,-118.8525,1.053
0.236,26,4.04,2.5,3800.0,3.78,40.8124,-118.2926,0.2
0.244,49,5.04,2.0,1497.0,3.41,34.5197,-119.3371,0.462
0.437,41,4.29,1.77,1707.0,2.55,40.7778,-123.1942,1.405
0.371,17,4.9,2.28,3887.0,2.48,39.5835,-119.9209,1.581
0.541,47,6.75,3.71,4048.0,2.52,39.4257,-121.4169,2.342
0.658,25,4.89,2.09,547.0,3.62,40.772,-115.1334,2.559
0.207,30,6.22,3.17,1922.0,2.42,33.6958,-117.1373,1.272
0.305,6,7.02,3.18,3199.0,3.62,37.6348,-122.7921,1.935
0.197,11,5.47,2.97,810.0,3.45,37.0936,-117.1299,1.098
0.226,27,6.49,2.55,4994.0,3.87,38.808,-118.7421,1.257
0.238,14,6.03,3.33,1203.0,3.74,34.7609,-123.6424,1.143
0.205,30,5.62,2.66,4358.0,3.38,33.7096,-123.7697,1.017
0.206,4,6.25,3.73,509.0,1.97,41.7477,-122.9519,1.127
0.283,13,7.34,3.51,4403.0,3.43,36.924,-115.9898,1.752
0.194,34,4.86,2.41,392.0,3.08,34.7042,-115.7855,0.97
0.399,31,4.54,1.95,3465.0,2.74,33.7222,-118.1141,1.25
0.216,50,4.48,2.22,1929.0,3.95,38.1392,-124.3359,0.801
0.795,45,6.49,2.79,2413.0,2.89,33.9037,-121.1702,3.754
0.254,41,6.63,3.5,721.0,2.63,34.2389,-120.2905,0.963
0.305,1,4.96,2.43,3450.0,3.79,41.5455,-121.514,1.695
0.189,31,3.36,1.64,3187.0,2.72,32.7771,-118.3982,0.755
0.54,12,4.83,2.19,1741.0,2.59,34.2749,-123.8468,2.126
0.44,14,6.05,2.78,2466.0,2.21,38.8766,-124.2903,2.327
0.33,11,5.43,2.42,2853.0,2.43,34.5605,-118.3274,1.453
